version,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_Uniform,GerryChain_MST,GerryChain_MST,GerryChain_MST,GerryChain_MST,GerryChain_MST,GerryChain_MST,GerryChain_MST,DirectPartition_Walk_Sample,DirectPartition_Walk_Sample,DirectPartition_Walk_Sample,DirectPartition_Walk_Sample,DirectPartition_Walk_Sample,DirectPartition_Walk_Sample,DirectPartition_Walk_Sample
n_size,256,1024,1764,2500,3136,3844,4624,256,1024,1764,2500,3136,3844,4624,256,1024,1764,2500,3136,3844,4624
run,,,,,,,,,,,,,,,,,,,,,
149,0.014110999999999985,0.051421000000004824,0.09593599999999469,0.10648000000003321,0.07551999999986947,0.23926600000004328,,0.008768999999999139,0.04116899999999646,0.5022260000000074,0.5405910000001768,0.022558000000117318,1.2400969999998779,,0.002297999999999689,0.02409099999999853,0.3050819999999703,0.034113000000161264,0.20153800000025512,0.1764259999999922,
150,0.010332000000000008,0.03052499999999725,0.1454209999999989,0.062449999999898864,0.06743600000004335,0.1554879999998775,,0.0017499999999994742,0.0624909999999943,0.44090199999999413,0.019833000000062384,0.2865940000001501,0.5707739999998012,,0.011306000000001148,0.17507600000001844,0.07742500000006203,0.09807599999999184,0.5140249999999469,0.5157939999999144,
151,0.0013929999999999776,0.021070999999999174,0.024874000000011165,0.8748500000000377,0.09161100000005717,0.15931500000033338,,0.025189000000001016,0.014775000000000205,0.045337000000017724,0.11016899999981433,0.09270800000012969,0.8566680000003544,,0.0022880000000000678,0.055871999999993704,0.04854100000000017,0.2462550000000192,0.4100349999998798,0.7208849999997256,
152,0.012375000000000025,0.07242399999999805,0.2696380000000431,0.596997999999985,0.5462860000000092,0.04278299999987212,,0.028418000000000276,0.12516099999999142,0.2074880000000121,0.11044100000003709,1.0979339999998956,0.7109439999999267,,0.0006590000000024077,0.18201199999998607,0.01750800000002073,0.27785100000005514,0.29458900000008725,0.4545769999995173,
153,0.007468999999999948,0.055343000000000586,0.26883100000003424,0.10908000000006268,0.158525999999938,0.817164000000048,,0.013384000000000285,0.05527200000000221,0.06417799999996987,0.1262650000001031,1.1476520000001074,0.7793910000000324,,0.0011039999999979955,0.3970989999999972,0.05864500000006956,0.396364000000176,0.5169020000003002,0.636888999999428,
154,0.0017400000000000748,0.021274999999995714,0.03866699999997536,0.04419400000006135,0.2832859999998618,0.6757800000000316,,0.02006499999999889,0.007119000000002984,0.1819770000000176,0.2582589999999527,0.15101899999990565,1.5658900000003086,,0.002195000000000391,0.031430999999997766,0.039192999999954736,0.20684300000016265,0.47519800000009127,0.8357909999995172,
155,0.003330999999999973,0.07640200000000164,0.08783499999998412,0.056038000000057764,0.20493099999998776,0.29241400000000795,,0.003403000000000489,0.2850639999999913,0.16871400000002268,0.08636700000010933,0.04332300000032774,0.11065699999971912,,0.01124499999999884,0.005079999999992424,0.26806599999997616,0.19954799999982242,0.4289960000000974,0.11683199999970384,
156,0.0012179999999999414,0.08951199999999915,0.2591770000000224,0.05152699999996457,0.052255000000059226,0.05153199999995195,,0.001748000000000971,0.007573999999991088,0.15795099999996864,0.45363799999995535,0.022172999999838794,0.05615799999986848,,0.010844000000002296,0.04693299999999567,0.19342599999993126,0.02507900000000518,0.15684699999974328,0.027893000000403845,
157,0.0014399999999998858,0.02327499999999816,0.2283289999999738,0.01598100000001068,0.09924300000011499,0.3292830000000322,,0.013339000000000212,0.19490100000000155,0.20899400000001833,0.6730649999999514,0.11529599999994389,0.08645100000012462,,0.0010030000000007533,0.10884699999999725,0.30944800000008854,0.08114299999988361,0.40392100000008213,0.1035810000003039,
158,0.003071000000000046,0.03481899999999882,0.023691999999982727,0.02157399999998688,0.11563500000011118,0.2810469999999441,,0.00338999999999956,0.014080000000006976,0.18838899999997238,0.600830999999971,2.1116350000002058,1.269260999999915,,0.0040119999999994604,0.09503300000000081,0.09177499999998417,0.4588250000001608,0.13318299999991723,0.6847350000007282,
159,0.007097000000000131,0.065688999999999,0.07284600000002683,0.05813599999999042,0.18241799999987052,0.08613199999990684,,0.006752999999999787,0.02108600000001104,0.2851519999999823,0.05760699999996177,0.9587259999998423,0.734559999999874,,0.008725999999999345,0.050368000000020174,0.0864329999999427,1.818604999999934,0.022525999999743362,0.05020100000001548,
160,0.0017249999999999766,0.020633000000003676,0.2102729999999724,0.26486799999997857,0.17062499999997272,0.2490499999998974,,0.001733999999999014,0.04842299999999966,0.517661999999973,0.07775100000003476,0.022274999999808642,1.244926999999734,,0.01229200000000219,0.023928999999981215,0.062441000000035274,0.14853100000004815,0.10262500000044383,0.7994079999998576,
161,0.03450600000000015,0.03138400000000274,0.07587000000000899,0.06764899999996032,0.3680939999999282,0.040425000000141154,,0.015076000000000533,0.18482899999999347,0.14286700000002384,0.07761899999991329,0.46645300000000134,0.08790399999998044,,0.006758000000001374,0.018403000000006386,0.2177670000000944,0.2946159999999054,0.04619700000012017,0.26042100000086066,
162,0.007800999999999947,0.1380489999999952,0.16778300000004265,0.029178000000001703,0.02091599999994287,2.4374210000000858,,0.006828999999999752,0.07563000000000386,0.36356000000000677,0.26011800000014773,0.3167660000003707,0.3996620000002622,,0.010969999999996816,0.2782550000000015,0.01865300000008574,0.5039540000000216,0.2090659999998934,0.31549600000016653,
163,0.010782999999999987,0.01787000000000205,0.16060499999997546,0.2886720000000196,0.07795199999986835,1.0766509999998561,,0.02569200000000116,0.014012000000008129,0.3121659999999906,0.4391330000000835,0.28389599999991333,0.1845410000000811,,0.009565000000002044,0.041020000000003165,0.303908999999976,0.12850000000003092,0.40181600000005346,0.31195000000025175,
164,0.00957499999999989,0.004834999999999923,0.15347499999995762,0.027677000000039698,0.14943400000015572,0.3329999999996289,,0.00869100000000067,0.1462580000000031,0.07883099999997967,0.5384470000001329,0.19207300000016403,2.1668909999998505,,0.002237999999998408,0.05261199999998212,0.26760699999999815,0.17517799999995987,0.37868099999968763,0.6573689999995622,
165,0.011469000000000174,0.0971139999999977,0.046816999999975906,0.012518999999997504,0.017813999999816588,0.5211530000001403,,0.006757999999999598,0.10319800000000612,0.20720400000004702,0.08656300000006922,0.2144399999997404,1.1510929999999462,,0.017089999999999606,0.1326400000000092,0.022492000000056578,0.23156100000005608,0.5008979999997791,0.0821219999997993,
166,0.0067309999999998205,0.03799099999999811,0.021561999999960335,0.42092700000000605,0.29473699999994096,0.05978499999991982,,0.015143000000000129,0.08274600000000021,0.20534600000002,0.8331510000000435,2.002154000000246,0.5431350000003476,,0.01182799999999773,0.03954699999999889,0.22283300000003692,0.07914200000004712,0.1776039999999739,0.28331900000011956,
167,0.0011339999999999684,0.02186100000000124,0.1970489999999927,0.09190799999998944,0.05752599999982522,0.07206899999982852,,0.029111999999999583,0.11279900000000964,0.09138300000000754,0.28546700000015335,0.405475000000024,1.1244500000002517,,0.031062000000002143,0.007749999999987267,0.1489090000000033,0.7180129999999281,0.3402970000001915,1.7871440000008079,
168,0.0069510000000003735,0.05381500000000017,0.3077910000000088,0.10213399999997819,0.06795600000009472,0.08225900000024922,,0.001787000000000205,0.02897000000000105,0.11676499999998668,0.3280970000000707,1.8321829999999864,0.05744800000002215,,0.003499000000001473,0.09192200000001094,0.2333130000000665,0.6928840000000491,0.04547000000002299,0.8850250000004962,
169,0.012210000000000054,0.06738899999999859,0.2275680000000193,0.11712199999999484,0.3768809999999121,0.2311530000001767,,0.005285999999999902,0.2600630000000024,0.11626699999999346,0.13772599999992963,0.02239899999995032,0.665693000000374,,0.017381000000000313,0.13199199999999678,0.09609399999999368,0.6352759999999762,0.6209389999999075,0.20274000000063097,
170,0.00123099999999976,0.08279399999999981,0.034843000000023494,0.19768899999996847,0.050710999999864725,0.4891240000001744,,0.007139999999999702,0.07283200000000534,0.20896599999997534,0.23476000000005115,0.3620940000000701,0.2422780000001694,,0.010366999999998683,0.12335799999999608,0.2201750000000402,0.05856499999981679,0.7484600000002501,0.0650869999999486,
171,0.0031050000000001354,0.05514200000000358,0.019808000000011816,0.3154859999999644,0.33310099999994236,0.3075650000000678,,0.003562999999999761,0.06486300000000256,0.11494500000003427,0.9774449999999888,0.19576500000039232,0.9622679999997672,,0.025856999999998465,0.11394200000000865,0.006913999999937914,0.6958499999998367,0.04509700000016892,0.546121000000312,
172,0.0031200000000000117,0.029405000000004122,0.011537000000032549,0.0603640000000496,0.5356990000000224,0.17288400000006732,,0.00881500000000024,0.007625000000004434,0.06505600000002687,0.31172700000001896,0.043413999999756925,0.4036079999996218,,0.006384000000000611,0.058177999999998065,0.10351500000001579,0.02228400000012698,0.1163499999997839,0.5788199999997232,
173,0.0025850000000002815,0.08286599999999567,0.13364500000000135,0.35712499999999636,0.10433199999988574,0.13084299999991345,,0.020804000000000045,0.007483000000007678,0.19592399999999088,0.1279420000000755,0.19196800000008807,2.1687409999999545,,0.003083999999997644,0.024121999999977106,0.5041630000000623,0.4059669999999187,0.13701799999989817,0.055653999999776715,
174,0.011755999999999656,0.062008999999996206,0.018717999999978474,0.3679309999999987,0.19255299999986164,1.0645369999997456,,0.022242000000000317,0.39061399999999935,0.15726000000000795,0.36643899999990026,0.28175099999998565,0.08780900000010661,,0.0008969999999983713,0.02914400000000228,0.07661899999993693,0.569742000000133,0.2082719999998517,0.36758999999983644,
175,0.0039050000000000473,0.11431500000000483,0.027962999999999738,0.36586899999997513,0.16825199999993856,0.3965299999999843,,0.0018930000000008107,0.007363999999995485,0.15507300000001578,0.6893109999998615,0.23762200000010125,0.31192700000019613,,0.0022009999999994534,0.021721000000013646,0.2268460000000232,0.1619020000000546,0.030793999999787047,0.5181389999997918,
176,0.008755999999999986,0.029400000000002535,0.46348500000004833,0.11238700000001245,0.13835500000004686,0.7425509999998212,,0.003534000000000148,0.10466800000000376,0.06569799999999759,0.13235299999996641,0.3255420000000413,0.8849260000001777,,0.006833000000000311,0.1220920000000092,0.10711300000002666,0.2018439999999373,0.6310119999998278,0.9815410000001066,
177,0.00410300000000019,0.04119999999999635,0.22750800000000027,0.1794280000000299,0.3698890000000574,0.023012999999991735,,0.010240000000001359,0.014114999999989664,0.1371780000000058,0.18989800000008472,0.7727469999999812,0.1726659999999356,,0.036875999999999465,0.02077299999999127,0.07311000000004242,0.05837500000006912,0.020810999999866908,0.29431099999965227,
178,0.009757999999999711,0.011320999999995252,0.02581300000002784,0.3176929999999629,0.03739100000007056,0.1360700000000179,,0.011968000000001311,0.12407799999999725,0.41855700000002116,0.019493000000011307,0.8169779999998354,0.16983499999969354,,0.0017969999999998265,0.022228999999981625,0.3415310000000318,0.6618359999999939,0.8959420000001046,0.6786090000005061,
179,0.016528999999999794,0.02665100000000109,0.1686550000000011,0.6985620000000381,0.08581899999990128,0.04376499999989392,,0.008633000000001445,0.014458000000004745,0.17768200000000434,0.3547559999999521,0.34331099999963044,0.4526930000001812,,0.006981999999997157,0.2513629999999978,0.2141669999999749,0.0385470000001078,0.19868300000007366,0.0918710000005376,
180,0.0012729999999998576,0.05246100000000098,0.012918000000013308,0.639946000000009,0.3033510000000206,0.20047500000009677,,0.007177999999999685,0.00780400000000725,0.250945999999999,0.2099439999999504,0.06482599999981176,1.1578530000001592,,0.002385999999997779,0.07880000000000109,0.2514300000000276,0.6045990000000074,1.449076000000332,0.3700669999998354,
181,0.0011369999999999436,0.040655000000000996,0.0429449999999747,0.08436000000006061,0.1695870000000923,0.1426939999996648,,0.04230000000000089,0.027866000000003055,0.17609199999998282,0.6171380000000681,0.0219809999998688,0.981420000000071,,0.014953999999999468,0.04700800000000527,0.09093900000004851,0.2934780000000501,0.11864799999966635,0.009152000000540284,
182,0.014825999999999784,0.16288500000000283,0.06467099999997572,0.03176900000005389,0.9035249999999451,0.48350699999991775,,0.015053999999999235,0.020915000000002237,0.4184680000000185,0.22227299999985917,0.7879670000002079,1.100097999999889,,0.0014539999999989561,0.5172559999999748,0.3336130000000139,0.46070499999996173,0.05153599999994185,0.1147000000000844,
183,0.003642999999999841,0.006556999999993707,0.052818999999999505,0.10878899999988789,0.060039000000188025,0.04399100000000544,,0.006728000000000733,0.007219999999989568,0.32456200000001445,0.34518899999989117,0.2563919999997779,0.11342200000035518,,0.011264999999998082,0.035872000000011894,0.12844400000005862,0.26975999999990563,0.05385500000011234,0.29239400000005844,
184,0.009244000000000252,0.0670509999999993,0.37245699999999715,0.9597709999999324,0.24088599999981852,0.04822000000012849,,0.011684000000000694,0.05520999999998821,0.21841200000000072,0.26855600000021695,0.08586100000002261,0.3459450000000288,,0.002089999999999037,0.01895799999999781,0.11298400000009678,0.360349000000042,0.7312830000000758,0.698381000000154,
185,0.002329999999999721,0.16487699999999705,0.11779899999999088,0.21899499999994987,0.019340999999940323,0.4204960000001847,,0.0050480000000003855,0.013987999999997669,0.3634000000000128,0.01884499999982836,0.06433199999992212,0.9138840000000528,,0.011980000000001212,0.05724699999998961,0.1700070000000551,0.2450539999999819,0.30462099999977,0.2542509999993854,
186,0.00139099999999992,0.04592099999999988,0.25101399999999785,0.03137800000001789,0.07781500000010055,0.8681649999998626,,0.0017410000000008807,0.04700099999999452,0.24211700000000747,0.1776199999999335,0.21363800000017363,0.7413309999997182,,0.021975999999998663,0.017908000000005586,0.018529999999941538,0.4216100000001006,0.18279500000016924,0.1783210000003237,
187,0.00719000000000003,0.017541999999998836,0.0676159999999868,0.0222559999999703,0.4392769999999473,0.11234199999989869,,0.003404999999998992,0.16271799999999814,0.1911709999999971,0.03596900000002279,0.812898000000132,0.3287000000000262,,0.018373000000000417,0.0700570000000198,0.12221599999998034,0.7798809999999321,0.14456199999995079,0.11732000000029075,
188,0.0024540000000001783,0.03963599999999445,0.038793999999995776,0.052236999999990985,0.31078500000012355,1.1875589999999647,,0.024032000000000053,0.02781300000000897,0.251891999999998,0.23473699999999553,1.335826999999881,0.22100100000034217,,0.006868000000000762,0.03278700000001322,0.027289999999993597,0.7362259999999878,0.019596999999976106,0.4471170000006168,
189,0.0029129999999999434,0.1720150000000018,0.051187999999967815,0.11177999999995336,0.016620000000102664,0.1891179999997803,,0.03440400000000032,0.09013899999999353,0.28604100000001154,0.6099239999998645,0.1078149999998459,0.19311400000015055,,0.0022769999999994184,0.057431000000008225,0.32772299999999177,0.04772500000012769,0.21448499999996784,0.34903899999972055,
190,0.009287000000000045,0.07849900000000076,0.05201499999998305,0.4971369999999524,0.06788200000005418,0.04349799999999959,,0.0034720000000003637,0.16425399999999968,0.012946999999996933,0.3044330000000173,0.5435269999998127,1.3583449999996446,,0.0033209999999996853,0.006592000000011922,0.009338999999954467,0.015178000000105385,0.3099539999998342,0.5799370000004274,
191,0.0012690000000001866,0.029685999999998103,0.08140500000001794,0.37079099999994014,0.13986599999998361,0.10942000000022745,,0.023424999999999585,0.0957119999999918,1.005453999999986,0.5704499999999371,0.15738099999998667,0.5254429999999957,,0.013843000000001382,0.10749000000001274,0.01111100000002807,0.5605390000000625,0.022884999999860156,0.09023900000011054,
192,0.0024779999999999802,0.05982200000000404,0.02905500000002803,0.2575140000000147,0.5058659999999691,0.959838000000218,,0.0035530000000001394,0.04165700000000072,0.040832999999963704,0.3986089999998512,0.9688409999998839,0.08429699999987861,,0.007270999999999361,0.05577900000000113,0.0419409999999516,0.22793000000001484,0.057625999999800115,0.3515080000006492,
193,0.017242999999999675,0.044862000000001956,0.13988999999997986,0.01789799999994557,0.8776880000000347,0.3153109999998378,,0.011098999999999748,0.10274199999999212,0.013669999999990523,0.22213000000010652,0.3038779999997132,0.05556400000023132,,0.027122999999999564,0.016237000000018043,0.0660329999999476,0.13398899999992864,0.08752499999991414,0.6458439999996699,
194,0.010169000000000317,0.04907599999999945,0.051543999999978496,0.051219999999943866,0.2396400000000085,0.2806879999998273,,0.016697000000000628,0.08235999999999422,0.155241999999987,0.3071829999998954,0.06538199999977223,0.3056010000000242,,0.003869999999999152,0.18655200000000605,0.7320290000000114,0.3582340000000386,0.2379160000000411,0.05343799999991461,
195,0.0022619999999999862,0.03461300000000023,0.11565899999999374,0.08315300000003845,0.06064599999990605,0.8501540000002024,,0.051593999999999696,0.007137000000000171,0.03891299999997955,0.01879500000018197,0.04636800000025687,0.39721800000006624,,0.036903999999999826,0.010000000000019327,0.3647320000000036,0.2159520000000157,0.6266700000001038,1.3746740000005957,
196,0.02678099999999972,0.03540399999999977,0.09304900000000771,0.061088999999924454,0.14739400000007663,0.13273499999968408,,0.005427000000000959,0.04128799999999444,0.12467300000002979,0.6506160000001273,0.29986500000040905,0.7692759999999907,,0.011407999999999419,0.34857499999998254,0.12702200000001085,0.16220500000008542,0.0484150000002046,1.321048000000701,
197,0.0011999999999998678,0.04736400000000174,0.13036600000003773,0.6373660000000427,1.6044309999999768,0.3332150000001093,,0.003619000000000483,0.06898499999999785,0.19915399999996453,0.06856799999991381,0.36439999999993233,0.16808399999990797,,0.036590000000000344,0.19264899999998875,0.2042430000000195,0.6702820000000429,0.15561399999978676,0.12059299999964423,
198,0.028216999999999715,0.15561699999999945,0.030351999999993495,0.2866900000000214,0.18319199999996272,1.3322849999999562,,0.022119,0.103123999999994,0.15669000000002598,0.13721899999995912,0.2670109999999113,0.25291500000003,,0.007684000000001134,0.13708299999998985,0.01396999999997206,0.28412299999990864,0.922888999999941,0.030974999999671127,
199,0.0045519999999998895,0.0296030000000016,0.22221600000000308,0.40271500000005744,0.39562099999989186,1.1338620000001356,,0.028741000000000128,0.09613500000000386,0.040503000000001066,0.1204609999999775,0.13201600000002145,0.24895100000003367,,0.020358999999999128,0.2370950000000107,0.039611999999920045,0.02726000000006934,0.7848109999999906,0.5948929999995016,
200,0.0030620000000003422,0.15065500000000043,0.07063200000004599,0.35680999999999585,0.0580449999999928,0.42098399999986214,,0.008558999999999983,0.03461400000000481,0.2728270000000066,0.600095999999894,0.0648799999999028,0.22318399999994654,,0.015522000000000702,0.012000000000000455,0.26014599999996335,0.027305000000069413,0.14431899999999587,0.6076560000001336,
201,0.009328000000000003,0.15632599999999996,0.21699200000000474,0.021857000000068183,0.1210439999999835,0.12241599999970276,,0.0034620000000007423,0.013903999999996586,0.013248999999973421,0.18905799999993178,0.5333610000002409,0.19322999999985768,,0.003717999999999222,0.08309900000000425,0.12841900000000805,0.5350889999999708,0.10200100000020029,0.03399300000000949,
202,0.00618199999999991,0.036619000000001733,0.22706600000003618,0.11107800000002044,0.08547599999997146,1.197751000000153,,0.01071300000000086,0.1587520000000069,0.05271299999998291,0.051306999999951586,0.1080299999998715,0.3484019999996235,,0.0017160000000018272,0.01628099999999222,0.22565399999996316,0.5615780000000541,0.10270900000023175,0.08810099999936938,
203,0.0024799999999998157,0.17022000000000048,0.008980000000008204,0.07670499999994718,0.4173520000001645,0.39010600000028717,,0.009173000000000542,0.17415400000000147,0.06504000000001042,0.017892000000074404,0.23169700000016746,0.7513189999999668,,0.005880000000001218,0.07320400000000404,0.9505619999999908,0.15626799999995455,0.467192999999952,0.9961800000000949,
204,0.001170999999999811,0.027684999999998183,0.07297599999998283,0.23519099999998616,0.020645000000058644,0.19291500000008455,,0.018850000000000477,0.0687769999999972,0.026745000000005348,0.22040299999980562,0.2702279999998609,0.6797220000003108,,0.0069240000000014845,0.24820499999998447,0.14273200000002362,0.283629000000019,0.2786180000002787,0.3273140000001149,
205,0.0035009999999999764,0.035308999999998036,0.12023599999997714,0.0998739999999998,0.7351659999999356,0.6562210000001869,,0.005323000000000633,0.01396400000000142,0.02601699999996754,0.32453499999996893,1.0401369999999588,1.6012449999998353,,0.003940000000000055,0.08320100000000252,0.31381499999997686,0.01901199999997516,0.17644400000017413,0.19439600000077917,
206,0.014807999999999932,0.043962999999997976,0.053969999999992524,0.29549099999996997,0.2807239999999638,0.16430999999965934,,0.001735000000000042,0.0616810000000072,0.05036900000004607,0.37165600000002996,0.06915400000025329,1.113706000000093,,0.024483000000000033,0.09559999999999036,0.1660660000000007,0.048489999999901556,0.11203399999976682,0.07679600000028586,
207,0.04063499999999998,0.011473999999999762,0.01882400000005191,0.025350000000003092,0.019313000000011016,0.40687500000012733,,0.047109999999999985,0.013910999999993123,0.35962299999999914,0.09233900000003814,0.17504699999972217,0.7976779999999053,,0.011176999999999992,0.08156199999999103,0.0650789999999688,0.04800399999999172,0.1601780000000872,0.13026300000001356,
208,0.00479800000000008,0.14549099999999981,0.37357500000001664,0.014781000000084532,0.06655700000010256,0.18857900000011796,,0.0017489999999984462,0.05534099999999853,0.013481000000012955,0.16669899999988047,0.27288199999975404,0.22687700000005862,,0.014981999999999829,0.031577000000027056,0.7329450000000861,0.4561620000001767,0.296690000000126,0.2218220000004294,
209,0.009295000000000275,0.01151900000000694,0.16637700000001132,0.647028999999975,0.12047800000004827,0.6965890000001309,,0.0034039999999997406,0.027715999999998076,0.06315499999999474,0.018783999999868684,0.0886689999997543,0.4441189999997732,,0.004411000000001053,0.09585899999999015,0.39904200000000856,0.17871900000000096,0.15215500000022075,0.5793599999997241,
210,0.005050999999999917,0.01966600000000085,0.0932990000000018,0.15441999999995915,0.08913400000005822,0.23342000000002372,,0.005445999999999174,0.10961499999999091,0.07848100000001068,0.14374799999995957,0.36474100000032195,0.7153990000001613,,0.0030810000000016657,0.07339400000000751,0.15117799999995896,0.7524160000000393,0.18419700000004013,0.25192599999991216,
211,0.004672999999999927,0.11945800000000162,0.08810099999999466,0.011885000000006585,0.16234899999994923,0.10719599999993079,,0.015553000000000594,0.04160500000000411,0.57153100000005,0.7035719999998946,0.5528289999997469,0.27580699999998615,,0.034218000000002746,0.020174999999994725,0.2639599999999973,0.23987099999999373,0.05925799999977244,0.049087999999755993,
212,0.007501999999999676,0.023020999999999958,0.021483999999986736,0.18073800000001938,0.04899799999998322,1.480330999999751,,0.017318999999998752,0.06197899999999379,0.05002799999999752,0.03908500000011372,0.385642000000189,1.4731549999996787,,0.0071979999999989275,0.01994400000000951,0.15331700000001547,0.46882899999991423,0.6013480000001437,0.16174299999966024,
213,0.01137900000000025,0.06647199999999742,0.2554979999999887,0.15321799999992436,0.07921600000008766,0.26787000000012995,,0.01006800000000041,0.02079499999999257,0.02489900000000489,0.16721899999993184,0.19389099999989412,0.25470199999972465,,0.023818000000002115,0.14298400000001266,0.1220019999999522,0.10949900000014168,1.1753420000000006,2.4341119999999137,
214,0.006451000000000207,0.023792000000000257,0.0669149999999945,0.06655799999998635,0.3472989999997935,0.1691409999998541,,0.0034130000000001104,0.013921999999993773,0.22088100000001987,0.4378389999999399,1.1391180000000531,1.2535689999999704,,0.022641000000000133,0.06578600000000279,0.4006779999999708,0.30773599999997714,0.0471479999996518,0.02502600000025268,
215,0.003358999999999668,0.06782300000000419,0.04518999999999096,0.2888430000000426,0.015525000000025102,0.14642600000024686,,0.008547999999999334,0.07562200000000985,0.29208399999998846,0.10991600000011204,0.15125099999977465,0.9619779999998173,,0.013531000000000404,0.1613179999999943,0.026147000000037224,0.1878879999999299,0.1253919999999198,0.277074999999968,
216,0.012519999999999865,0.005363000000002671,0.008363000000031207,0.7197830000000067,0.24553000000014435,0.22973700000011377,,0.010111999999999455,0.08942000000000405,0.1317849999999794,0.8545739999999569,0.11880799999971714,0.9996770000002471,,0.023633000000000237,0.00574100000000044,0.1649929999999813,0.019453000000112297,0.3825520000000324,0.5346460000000661,
217,0.0017849999999999255,0.020834000000000685,0.05185399999999163,0.20204999999998563,0.8501639999999497,0.06007799999997587,,0.008617000000000985,0.1305150000000026,0.38020499999998947,1.0897820000000138,0.5991260000000693,0.2521649999998772,,0.005400999999999101,0.03489200000001347,0.20897200000001703,0.20448400000009315,0.07328300000017407,1.4490800000003219,
218,0.01908299999999974,0.02670900000000387,0.009757000000035987,0.013190000000008695,0.7126000000000658,0.19609399999990273,,0.01499899999999954,0.014093000000002576,0.03756399999997484,0.28042900000014015,0.6548270000002958,0.19968199999993885,,0.01582700000000159,0.11172200000001453,0.553963000000067,0.8811839999998483,0.0454490000001897,2.61969500000032,
219,0.0012890000000003177,0.07490500000000111,0.5179749999999785,0.33449400000006335,0.046109000000114975,0.14513299999998708,,0.02274799999999999,0.10680700000000343,0.17812900000001264,0.051969000000099186,0.4179759999997259,1.0693449999998847,,0.00678699999999921,0.11067399999998884,0.09469699999999648,0.604099000000133,0.05767599999990125,0.1226249999999709,
220,0.0015160000000000728,0.018685999999995317,0.010945999999989908,0.344333000000006,0.3450720000000729,0.18124699999998484,,0.001886999999999972,0.15662799999999777,0.4102230000000304,0.33407499999998436,0.04773399999976391,0.14003599999978178,,0.005130000000001189,0.08891099999999597,0.0192939999999453,0.06621300000006158,0.10481099999969956,0.07045300000027055,
221,0.0012129999999999086,0.07422099999999432,0.0957920000000172,0.06969000000003689,1.0509729999998854,0.2781310000000303,,0.006826000000000221,0.06900699999999915,0.02656400000000758,0.04747199999997065,0.8053839999997763,0.3932509999999638,,0.004731000000003149,0.07363399999999842,0.14079900000001544,0.0698459999998704,0.06988099999989572,0.46520200000031764,
222,0.005523000000000167,0.09920600000000235,0.11749500000001944,0.12369499999999789,0.3746270000001459,0.26757800000041243,,0.00895599999999952,0.027917999999999665,0.37841500000001815,0.12282500000014807,0.4978280000000268,0.2619920000001912,,0.009181999999999135,0.013612999999992326,0.078907000000072,1.2056119999999737,0.6218380000000252,1.3227059999999256,
223,0.0013030000000000541,0.023712000000003286,0.13071500000000924,0.3648650000000089,0.467529999999897,1.674340999999913,,0.007037999999999656,0.04131800000000396,0.17082600000003367,0.3552919999999631,0.4220820000000458,0.5076610000000983,,0.0037319999999994025,0.094144,0.2229300000000194,0.49041299999998955,0.6203340000001845,1.878686999999445,
224,0.006393999999999789,0.004475999999996816,0.0588910000000169,0.3790160000000924,0.16815699999983735,0.28276800000003277,,0.0017479999999991946,0.10284699999999702,0.3313440000000014,0.5012349999999515,0.27384299999994255,0.9175170000003163,,0.009878000000000497,0.07837700000001746,0.10373300000003383,0.19281699999987723,0.06633499999998094,0.46258099999977276,
225,0.0015299999999998093,0.010072999999998444,0.15517299999999068,0.20352199999990717,0.06951500000013766,1.440002999999706,,0.003504999999998759,0.054963999999998236,0.03953000000001339,0.267612999999983,0.23896899999999732,0.9757220000001325,,0.003668000000001115,0.20408100000000218,0.05999800000006417,0.1780229999999392,0.12931200000002718,0.14275199999974575,
226,0.0033909999999997,0.12872399999999828,0.10337199999997893,0.49188200000003235,0.9082710000000134,0.27296800000021904,,0.0053629999999991185,0.08220500000000186,0.16494000000000142,0.017932999999857202,0.2141950000000179,0.8615039999999681,,0.00569099999999878,0.105401999999998,0.04201900000009573,0.28788699999995515,0.11807900000030713,0.2362649999995483,
227,0.006089999999999929,0.01997000000000071,0.23163900000002968,0.2628190000000359,1.5875499999999647,0.6114880000000085,,0.0018139999999995382,0.01392500000000041,0.2598750000000223,1.7032039999999142,0.8936140000000705,2.4474629999999706,,0.01787299999999803,0.01902600000002508,0.24805499999990843,0.23341300000015508,1.8852709999996478,0.5145529999999781,
228,0.005811999999999706,0.13755599999999646,0.20191199999999299,0.478315000000066,0.45033699999999044,0.3396269999998367,,0.008897000000001043,0.054999000000009346,0.657763999999986,0.9882619999998496,0.5197280000002138,0.17038000000002285,,0.013396000000000186,0.10304800000000114,0.059128999999984444,0.5912370000000919,0.4960320000000138,0.0897820000000138,
229,0.014607999999999954,0.04075600000000179,0.10823099999998931,0.013001000000031127,0.22318299999983537,1.692623999999796,,0.003544999999999021,0.22293899999999667,0.012934000000029755,0.33667399999990266,0.2847759999999653,0.11592800000016723,,0.007619999999999294,0.04003499999998894,0.04734899999994013,0.12921799999980976,0.045512000000144326,0.8622650000006615,
